Record ID	Object Title	Registration Number	Description.	Marks	Production Date	Provenance (Production)	Provenance (History)	Categories	Persistent Link	Height	Width	Depth	Diameter	Weight	License info
384507	Trousers by Comme des Garçons, 1996 - 2000	2009/16/32	Trousers, womens, wool, designed and made by Comme des Garçons Co Ltd, Japan, late 1990s, owned by Gene Sherman, Sydney, New South Wales, Australia, late 1990s-2007. Wide legged trousers made from blue & white striped wool. There is one big hole at front left thigh covered with a knot of fabric. It opens at front with zipper fastening, and has strips tied on hems. It has two front slip pockets at thigh level with another two patch pockets at hip.	Three labels with product and care instructions COMME des GARÇONS, MADE IN JAPAN, 100% WOOL, EI-P002	1996 - 2000	Maker: Comme des Garcons; Japan; 1996 - 2000|	Owner: Sherman, Gene; Sydney, New South Wales; 1996 - 2007|	Trousers|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384507						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384507#_cc-by-sa_content">CC BY-SA</a>.
384504	Skirt by Comme des Garçons, 2003	2009/16/31	Skirt, womens, polyester, designed and made by Comme des Garçons Co Ltd, Japan, 2003, owned by Gene Sherman, Sydney, New South Wales, Australia, 2003-2007. Black skirt made from polyester in five layers.	Three labels 'ROBE de CHAMBRE', COMME des GARÇONS CO, LTD, RI-SOII, MADE IN JAPAN, 100% POLYESTER,	2003	Maker: Comme des Garcons; Japan; 2003|	Owner: Sherman, Gene; Sydney, New South Wales; 2003 - 2007|	Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384504						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384504#_cc-by-sa_content">CC BY-SA</a>.
384502	Skirt by Comme des Garçons, 1993 - 1997	2009/16/30	Skirt, womens, cotton / polyester, designed by Junya Watanabe, made by Comme des Garçons Co. Ltd, Japan, mid 1990s, owned by Gene Sherman, Sydney, New South Wales, Australia, mid 1990s-2007. Black pleated skirt made from cotton and polyester with back opening.	Three labels: "JUNYA WATANABE' COMME DES GARÇONS, NO VS-100190, PLOYESTER 65% COTTON 35%, COMME des GARÇONS CO., LTD, MADE IN JAPAN	1993 - 1997	Designer: Junya, Watanabe; Japan; 1993 - 1997|maker: Comme des Garcons; Japan; 1993 - 1997|	Owner: Sherman, Gene; Sydney, New South Wales; 1993 - 2007|	Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384502						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384502#_cc-by-sa_content">CC BY-SA</a>.
384384	Slacks by Issey Miyake, 1996 - 1999	2009/16/3	Trousers, womens, pleated polyester, designed and made by ISSEY MIYAKE, Japan, late 1990s, owned by Gene Sherman, Sydney, New South Wales, Australia, late 1990s-2007, These womens long slacks are made from pleated polyester in an iron oxide red colour. The hemlines are uneven and have small vents. It has an elasticised waist and is unlined.	Three fabric labels. One black label has text 'ISSEY MIYAKE', and two other white labels with the product and care instructions printed in Japanese text.	1996 - 1999	Maker: Issey Miyake Inc; Japan; 1996 - 1999|	Owner: Sherman, Gene; Sydney, New South Wales; 1990 - 1999|	Trousers|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384384						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384384#_cc-by-sa_content">CC BY-SA</a>.
384499	Skirt by Comme des Garçons, 1997	2009/16/29	Skirt, womens, polyester / nylon, designed and made by Comme des Garçons Co. Ltd, Japan, 1997, (made for the Spring / Summer collection "Body meets dress-dress meets body" 1997), owned by Gene Sherman, Sydney, New South Wales, Australia, 1997-2007. Skirt of black polyester, constructed with a short overskirt and longer underskirt. Both skirt layers have asymmetrical hem lines, with the highest point in front of the proper right leg and lowest behind proper left leg. The hems of both skirt layers are caught up under themselves giving a bubble effect. The fabric of the overskirt is constructed with diagonal bands of fine pleats. These rows of pleats cross each other at right angles to give the impression of checks. The fabric of the bottom layer is slightly transparent and composed of rows of protruding square bubbles. This underskirt is caught up at the hem to a lining of tulle netting. There is no waistband.	4 white labels, COMME des GARÇONS, M, ES-10014M, SURFACE 100% POLYESTER, LINING 100% NYLON, COMME des GARÇONS CO. LTD, MADE IN JAPAN	1997	Maker: Comme des Garcons; Japan; 1997|	Owner: Sherman, Gene; Sydney, New South Wales|User: unknown; 1998|	Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384499						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384499#_cc-by-sa_content">CC BY-SA</a>.
384439	Skirt by Com ces Garcons, 1996 - 2007	2009/16/28	Skirt, womens, rayon / copra / acrylic / nylon, designed and made by Comme des Garcons Co. Ltd, Japan, mid 1990s, owned by Gene Sherman, Sydney, New South Wales, Australia, mid 1990s-2007. This calf length wraparound skirt is constructed with two rectangles of fabric sewn together to make a large tube. One rectangle is of grey flecked fabric. The other is a shiny black synthetic pile. The panel of black fabric has been assembled from a series of wide strips which have been cut on the bias and sewn back together in diagonal parrel lines to complete the rectangle. There are no fastenings	There are four white labels with product and care information (care instructions in Japanese text) COMME des GARÇONS CO. LTD, MADE IN JAPAN, GS-040490	1996 - 2007	Maker: unknown; 1996 - 2007|		Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384439						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384439#_cc-by-sa_content">CC BY-SA</a>.
384497	Dress by Comme des Garçons, 1986 - 1989	2009/16/27	Dress, womens, rayon / polyester / polyurethane, designed and made by Comme des Garçons Co. Ltd, Japan, late 1980s, owned by Gene Sherman, Sydney, New South Wales, Australia, late 1980s-2007. This sleeveless full length blue velvet dress has a V-neck and opens at left front from thigh. The neck, sleeves and front skirt opening are edged with shiny black plastic bias binding.	The dress has four white labels with product and care instructions. COMME des GARÇONS, M, EO-03051M, 55% RAYON, 45% POLYESTER, ATTACHED FABRIC 100% POLYURETHANE	1986 - 1989	Maker: Comme des Garcons; Japan; 1986 - 1989|	Owner: Sherman, Gene; Sydney, New South Wales; 1986 - 2007|	Dresses|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384497	1300 mm					This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384497#_cc-by-sa_content">CC BY-SA</a>.
384486	Skirt by Comme des Garçons	2009/16/26	Skirt, womens, wool / cotton, designed and made by Comme des Garçons, Japan, 2004, owned by Gene Sherman, Sydney, New South Wales, Australia, 2004-2007. Womens thigh length skirt which wraps around to close on the front proper left side. The skirt is constructed from a shaped piece of fine black wool fabric. It has no seams or hems. The skirt is 'lined' with a seperate, shaped piece of white cotton. The lining piece is also unhemmed. The black outer skirt is decorated with a line of white stitching. This stitching is positioned 10cm below the waist and serves to both imitate a yoke and secure the lining layer to the outside black layer. A faux button hole is represented by white stitching near the waist at the close of the wrap.	Three labels, one with black text 'Comme des Garçons'. Other two labels with production and care instruction, GS-10057 COMME des GARÇONS, main 100% wool, Attached fabric 100% cotton, MADE IN JAPAN		Designer: Comme des Garcons; Japan|Maker: Comme des Garcons; Japan; 1990 - 1994|	Owner: Sherman, Gene; Sydney, New South Wales|User: unknown; 1990 - 1999|	Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384486						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384486#_cc-by-sa_content">CC BY-SA</a>.
384485	Skirt by Comme des Garçons	2009/16/25	Skirt with trousers, womens, rayon / polyester, designed and made by Comme des Garçons, Italy, 1999-2000, owned by Gene Sherman, Sydney, New South Wales, Australia, 2000-2007. This combination of a skirt and trousers is made of navy blue rayon and polyester. The skirt overlays the trousers and is attached at the front waistband. The trousers are narrow legged. The skirt has knife pleats which are sewn down at the top. It falls to knee length. The skirt continues around the body on the proper right side, without pleats at the back and terminates, sewn in to the seam joining the two legs centre back. The skirt is closed on the proper left side with two straps and metal buckles. The trousers are closed on the proper left side with a button and zip.	Three white fabric labels. SIZE M, COMME DES GARÇONS, 52% RAYON, 48% POLYESTER, MADE IN ITALY		Designer: Comme des Garcons; Italy|Maker: unknown; 1999 - 2000|	Owner: Sherman, Gene; Sydney, New South Wales; 1999 - 2007|	Skirts|Trousers|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384485						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384485#_cc-by-sa_content">CC BY-SA</a>.
384477	Skirt by Issey Miyake, 1998	2009/16/24	Skirt, womens, silk / polyester, designed and made by ISSEY MIYAKE, Japan, 1998, owned by Gene Sherman, Sydney, New South Wales, Australia, 1998-2007. This white skirt has two layers, with the outer shorter layer made from white silk and the under from white polyester. The skirt is fastened at top front with zipper and waistband with belt loops.	Two white fabric labels. First one has text 'ISSEY MIYAKE'. The second label with product and care instruction in Japanese text. NO IM61-FG020, SIZE L, SILK/POLYESTER	1998	Maker: Issey Miyake Inc; Japan; 1998|	Owner: Sherman, Gene; Sydney, New South Wales; 1998 - 2007|	Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384477						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384477#_cc-by-sa_content">CC BY-SA</a>.
384476	Coat by Issey Miyake, 1990 - 1999	2009/16/23	Coat, womens, silk / polyester, designed and made by ISSEY MIYAKE, Japan, 1998, owned by Gene Sherman, Sydney, New South Wales, Australia, 1998-2007. This long sleeved, white silk evening dress has bright white polyester on the cuffs and hem. It has two patch pockets, and a centre front opening fastening by six buttons.	Two white fabric labels. First one has text 'ISSEY MIYAKE'. The second label with product and care instruction in Japanese text. NO IM61-FH050, SIZE L, SILK/POLYESTER	1990 - 1999	Designer: Issey Miyake Inc; Japan; 1990 - 1999|	Owner: Sherman, Gene; Sydney, New South Wales; 1998|	Coats|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384476	1370 mm					This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384476#_cc-by-sa_content">CC BY-SA</a>.
384475	Skirt by Issey Miyake	2009/16/22	Skirt, womens, pleated polyester, designed and made by ISSEY MIYAKE, Japan, 2001-2002, owned by Gene Sherman, Sydney, New South Wales, Australia, 2002-2007 Black skirt, made from pleated polyester with triangular points around hem. The skirt is gored. Each panel is pleated from the centre and ends in a triangle. Narrow waist band and button closure on proper left hand side .	Three white fabric labels. First one with text 'ISSEY MIYAKE' The second & third labels with product and care information. NO IM29-FG913, SIZE 4, MADE IN JAPAN, 100% POLYESTER, PRODUCT OF ISSEY MIYAKE INC		Designer: Issey Miyake Inc; Japan|Maker: unknown; 2001 - 2002|	Owner: Sherman, Gene; Sydney, New South Wales; 2002 - 2007|	Skirts	http://www.powerhousemuseum.com/collection/database/?irn=384475						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384475#_cc-by-sa_content">CC BY-SA</a>.
384452	Coat by Issey Miyake, 1997 - 1999	2009/16/21	Coat, womens, polyester / nylon, designed and made by ISSEY MIYAKE, Japan, late 1990s, owned by Gene Sherman, Sydney, New South Wales, Australia, late 1990s-2007. This loden coat is made from polyester and nylon in green. It has a very loose fitting top and sleeves and narrows at the calf and wrists. There is a V opening at the lower back. The coat has turn-down collar, centre front opening with zipper fastening. It has two side seam pockets.	Two fabric labels. One black label has text 'ISSEY MIYAKE'. The second white label with product and care instruction: NO. EG 63496, SIZE S, MADE IN JAPAN, 85%POLYESTER & 15% NYLON, PRODUCT OF ISSEY MIYAKE INC	1997 - 1999	Maker: Issey Miyake Inc; Japan; 1997 - 1999|	Owner: Sherman, Gene; Sydney, New South Wales; 1997 - 2007|	Coats|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384452	1220 mm					This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384452#_cc-by-sa_content">CC BY-SA</a>.
384451	Skirt by Issey Miyake, 2000	2009/16/20	Skirt, womens, pleated polyester, designed and made by ISSEY MIYAKE, Japan, 2000 (made for the Autumn / Winter collection 2000), owned by Gene Sherman, Sydney, New South Wales, Australia, 2000-2007 Womens calf length skirt of a dark metallic-silver polyester with fine vertical pleats. It is constructed in five vertical panels which protrude out as fins. The fins are sewn closed at the bottom. The waistband is an enclosed tube with elastic. The skirt is machine sewn and unlined.	Three white fabric labels. First one has text 'ISSEY MIYAKE'. The second & third labels with product information and care instruction: NO IM09-FG975, SIZE 2, MADE IN JAPAN, 100% POLYESTER, PRODUCT OF ISSEY MIYAKE INC.	2000	Designer: Issey Miyake Inc; Japan; 2000|	Owner: Sherman, Gene; Sydney, New South Wales|User: unknown; 1990 - 1999|	Skirts|Clothing and Dress	http://www.powerhousemuseum.com/collection/database/?irn=384451						This text content licensed under<a href="http://creativecommons.org/licenses/by-sa/2.5/au/" rel="license" about="http://www.powerhousemuseum.com/collection/database/?irn=384451#_cc-by-sa_content">CC BY-SA</a>.
